"id","nama_produk","brand_produk","harga_retail","link_gambar","harga_original","diskon"
270,"Nike Air Force 1 Low 07 XLD Valentine's Day 2024 (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk1NzI2L2QzNzkyOTFjYTJiYzg0MDZlZjhjYjI2Y2YwYTIyZDQwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1815000.0,55.92
271,"Adidas Y-3 Avacourt 2 Orbit Grey Black (Women's)","Adidas",3950000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDQ4OS9iZWVjYzQ0NTE0Y2MyMDBmMGQ1MTRhOGM3YWQ2OWI4NC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
272,"Nike Dunk Low Vintage Panda (Women's)","Nike",850000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzY4Nzc0LzU1MTMwYzg5ZTYzMTcyMzMxMDA3ZTQwNmUyMWJjMTM1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1909000.0,55.47
273,"New Balance 327 Moonbeam Classic Burgundy (Women's)","New Balance",1600000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM4OTM0L2U0OTdmYjk5NTAxOWY0ZTI1ZGZlOWZlYzI4NmU3MzM2LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
274,"Nike Zoom Fly 5 Total Orange Ghost Green (Women's)","Nike",550000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzkwMTMwL2FkNDUwZWM0MzkzZjM5ZDA1ZmFlMTc2ZDQyMDFkY2RmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",2640000.0,79.17
275,"Nike P-6000 Summit White Kelly Green (Women's)","Nike",1390000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MDMyNS8yOTgxZDhiMWQ1ZTVmYzM1ODhjN2Q0YWU3OTRhZmVhYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1815000.0,23.42
276,"Nike Air Max Plus SE Black Chrome (Women's)","Nike",4600000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExOTc4Mi9lOTI4ZmZjNTUzNmQwNzg4YjFkMTE4NTAyODc5M2FkYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
277,"Nike Dunk Low White Particle Rose (Women's)","Nike",2100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTY2MS82MGZlMTU2YjdmZTQyYjYzMTgwNjliYzg3NTY2MDllYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
278,"Adidas Tokyo MJ Crystal Sky Cream White (Women's)","Adidas",3000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1NDc4OS83OTgzYWUzZjI3OWNjZWFlYTc4MDRkMzkwNDBlYmQ1NC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
279,"Nike Juniper Trail 2 GORE-TEX Black Cool Grey(Women's)","Nike",1030000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg3NTg2LzRlNTRmYWNjNmExZjU5NzIwMjMwMWQ0NjFkOWZiNTNjLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
280,"Air Jordan 4 Retro Valentine's Day Sierra Red (Women's)","Air Jordan",2400000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MzQ5Ni9iMTk4Yjc5ZWIxYjcwNTI5NWI4OWY4NGJhODg1YzMyNC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",3630000.0,33.88
281,"Puma Palermo Cobalt Glaze Gum (Women's)","Puma",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwODUwNy80YmE1M2Q3YTAxM2ViMTUyNjA5ZmUwYmQ2MTc0Njk4Ni5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
282,"Nike Air Rift Premium Parachute Beige (Women's)","Nike",1750000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNjI5Ny85YzViYmNjODE2NzczYTE4MTFkNTJiMDg2NTY3MzBkMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1980000.0,11.62
283,"Nike Air Force 1 Low Valentine’s Day (Women's)","Nike",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMjQwMS84YzQzNWE0NzAzOTBjMTJkYTEyYjI1ZjBkMGMyOTkwYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2145000.0,30.07
284,"Nike Shox R4 Black (Women's)","Nike",3170000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMzQyNy83MzA5MTc3NmZjNjlkZjYxMTEzYjhhMTI4MjZlMWIzYy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
285,"On Running Cloudtilt Ivory Orchid (Women's)","ON Running",4570000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyNzYzOC9lMzY4M2IwNTQyOTllNzliYmU2YjM0Mzg0NjZjZDUwYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
286,"Air Jordan 1 Low SE Vintage Panda (Women's)","Air Jordan",1710000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzkyMzIzL2FhYTVjYjU0MjEyYTY5ZjUxMDlhZTMyNzVhZmZjZTUwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
287,"Crocs Classic Platform Clog Disney Winnie the Pooh (Women's)","Crocs",2500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMTMwMS9hOGZmNDUwMTBjNjRjNzU3YTg2YTk4OTFhMTFlOTI3MC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
288,"Nike Air Rift Off-Noir (Women's)","Nike",1800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzNTIwNy9hMzdmY2RlNzAwYTFkNGQzOGMxODhkYTFjNWZmN2FkMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2145000.0,16.08
289,"Adidas Handball Spezial Warm Sandstone Clear Pink (Women's)","Adidas",1250000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMDM5NC9jNzE4M2E5NGZiMDg2NjE3NDkxODc2MTRmYjNmMmQwNy5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
290,"Air Jordan 1 Retro High OG Rare Air Cinnabar (Women's)","Air Jordan",2850000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyODgyMi83Mjk0MzZiMTUxNjhiMjg4ODI4ZjFhNmIyNjcyZTA0My5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
291,"Nike Initiator White Metallic Silver (Women's)","Nike",1450000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg3NTcxL2Y3OTBjODcwYjYzMTExMmNhNWQ4MTJhOWU3NzI1ODlhLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
292,"Nike Ebernon Low Triple White (Women's)","Nike",490000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQzMTYwLzJjMzVhNTMzZWE3MTAyMjQ5Nzk5YmVmNjQxNTVjNGJlLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1320000.0,62.88
293,"Nike Dunk High Retro Vintage Panda (Women's)","Nike",1460000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzQwMjUzL2UwMGE0YmJhMzM1ZmQyYjI5ZDY4YjBjMDc2YTMwNzEwLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
294,"Adidas Adizero Evo SL Wonder White (Women's)","Adidas",2890000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjU1MC9kOWIwYWZiNzNlZjcwMzUxY2I4ODM3NGRlZjkzODljYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
295,"Nike Moon Shoe Summit White Crimson Gum (Women's)","Nike",2040000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1NjAxNi8xNDA1MmM0MTE0ZDYxM2Q1NDQ3OGFmYzI3MjEwYTJiMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
296,"Nike Dunk Low Next Nature White Blue Tint (Women's)","Nike",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTYxNS8zYWY4NjQzNmQ5M2I5ZGRmMTM5N2E1YmM4YTdkNmU0ZS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1897500.0,20.95
297,"Adidas Samba OG Rhinestone Black Silver (Women's)","Adidas",3190000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTAzNy82OTA1YWYyZDJjMzJhZjc3Y2VjMTExYzBiODM0NGNlMS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
298,"ON Running Cloudswift 4 AD Sand Ivory (Women's)","ON Running",1800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1NDExNy8wNThlNDMxMTc3NjM5YjQ5NjY2NDU3NWVhYTNhYjFjYi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2640000.0,31.82
299,"Adidas Handball Spezial Almost Pink Green Spark (Women's)","Adidas",1250000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MDM2NC82OTU0ZmYxMzAzZWY2MDNjNjFjNTdlZTc2NmNiNjUzMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1815000.0,31.13
300,"Air Jordan Trunner Access White Black Pinksicle (Women's)","Air Jordan",1650000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1NjIyOC9jY2FjNzMzOWU5NjkwNDNhNjI5NGZiYWFmZDdmNTA1Mi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
301,"Adidas Samba OG Snakeskin Maroon Cream White (Women's)","Adidas",2680000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MTE1Ny9mMDI4M2Q0MzdkMDQ2M2Y1MDVlOGQ2YTk0YTA5MDM3ZC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
302,"Nike Zoom Vomero 5 Triple Black (Women's)","Nike",2960000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMDQzMS82ZTllNWU0MjkwNzVmOTYwOGU3MmNjYjNmNjE2ZmQ5Ny5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
303,"Nike Total 90 3 Metallic Silver Black (Women's)","Nike",2100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0MzgwNS82NzI4YzBmMmMxMzYwYmY3ZTRjZjhkNDU1NDIwZGNlZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
304,"Nike Wmns Run Swift 3 'White Metallic Silver'","Nike",500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg3OTM5LzQ5M2VkNjdhODE3YTg2ZWVkMGQxMTRkMzkwZDFiOWZlLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
305,"Nike Dunk Low Phantom Metallic Gold (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU2NzExL2E0MmQ2ZjZmNmM5ODkwMzdiNjAxMDZhYzYxYmEzMTgzLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1549000.0,48.35
306,"Air Jordan 1 Retro High OG Washed Pink (Women's)","Air Jordan",1250000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzU3Mzk2LzA5ZjRhNDkyZTNkMGJhZWJlZjBlOGE3ZmNhMjVhMzEyLmpwZWciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2970000.0,57.91
307,"Nike Dunk Low Medium Olive (Women's)","Nike",1250000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM3MTAwLzE0NWQ3ZDJjMjczODViMDM4NTdhYWY4OTgwMDM4N2U5LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1549000.0,19.3
308,"Nike Calm Slide Barely Rose (Women's)","Nike",500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk4MDg0LzEwODNiN2Q1NTUzOGVhMGU2Y2RlYjBkMjk1NzhhNGMzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
309,"Nike Vomero 18 Bright Crimson Hyper Pink (Women's)","Nike",2100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0Mzk4OS8yOGQxM2QwZTBkYWFiYjYyYWFlY2UyNmE4MjRhZTZkYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2557500.0,17.89
310,"Nike P-6000 Sail Aster Pink (Women's)","Nike",1300000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMTk2Ni9jMGUyZGE5ZDE4ZWY1ZjQ0MTNmNDgzNjAwNTkwMDIwYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
311,"Nike Benassi JDI Slide Triple White (Women's)","Nike",190000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc3ODk1L2RlNmUxOWZhNjZmZjBhOTIwOGNlMmFlMjc0MDAyMmUxLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
312,"Air Jordan 1 Mid Multi Color (2022) (Women's)","Air Jordan",600000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM3MDEyLzAyOTRlOGYxMDg3NmVmNTZhZTkwNTcyNzUwNWZjZWY3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1980000.0,69.7
313,"Adidas Adizero Evo SL Black Grey Impact Orange (Women's)","Adidas",3500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0Njg5Ny82YmUxZDBiNWFkMGI3NGE5MzRlNWY1MjNkMTE1NTdjMC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
314,"Nike Vomero 5 Sail Light Orewood Brown (Women's)","Nike",1920000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzczNjY4LzQ0NzMyNzc0ODMwN2Y3Yjg4YzljNTUyNjQ3ZjAzOGVmLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",2640000.0,27.27
315,"Adidas SL 72 OG Maroon Preloved Brown (Women's)","Adidas",1330000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEwMzIwMi8wNGRlMWFmNzJjN2JhZjg3Y2I0NjVmZDMwOGZjZWNmZi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",1650000.0,19.39
316,"New Balance FuelCell SuperComp Elite v4 Ultra Pink White Black (Women's)","New Balance",2450000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjg1NS8zZTExOWIzNzIwZDA5Y2RmODQ2OWM0M2JkMGM5ZjRlYS5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
317,"Nike V2K White Photon Dust (Women's)","Nike",1210000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc0MzIwLzEzYjA1MGQ4YTJiZmQ1YjdkYzM0NWZkY2RhNWM5MGUwLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1815000.0,33.33
318,"Nike Air Max Moto 2K Light Violet Ore Metallic Silver Black (Women's)","Nike",1500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE0NDEzOC9kMWQwYTc4MjU1NzFiZWI1ZWI2OGM1MGM1NGNjZjIzYi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
319,"Nike Waffle Debut Grey Coconut Milk Black Sail (Women's)","Nike",580000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzM0ODk0LzE1YjgzMDM2ZWE2OTZkMzY0NjU1MGU2NWVjYWRjOGUzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",990000.0,41.41
320,"ON Running Cloudtilt Clove Sand (Women's)","ON Running",3900000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEyMzk4Mi82YTA1MGM1MjNiOTQ3NDU5ZjM4ODhlMjIzN2RjNGE5My5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
321,"Nike Court Vision Low Next Nature White Black (Women's)","Nike",550000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzI4ODY2LzE1NGVhMTA2MTkyYTExOWIwOGYwYjFkMmU3M2JiOGY4LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1072500.0,48.72
322,"ASICS Novablast 5 Ekiden Vital Green Black (Women's)","ASICS",2100000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzE1MzMzMC8xOTIzZjQ5MTUyODVkMjZiNTgxYjBlZjhhNTRiN2M4Zi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2475000.0,15.15
323,"Nike Air Max Plus Metallic Silver Light Orewood Brown (Women's)","Nike",1450000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzExMjEyNy8yODg4YjY1YzExYzYxMzhlMDkyZDM2M2RlNWQwMzZkMi5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2970000.0,51.18
324,"Nike Dunk Low LX Mushroom (Women's)","Nike",1830000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMDI4NS84MDUwOTM0ZWYwODBkZDJjNjZmNDJhNmFhYzk4Mjk5My5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",2062500.0,11.27
325,"Nike Dunk Low Next Nature Bicoastal (Women's)","Nike",600000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk2NzE4LzQ1ZjFlNjRlMWQwMzhkMGZhYjgxNjc2Y2Q0OWQxN2E1LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1549000.0,61.27
326,"Air Jordan 1 Low Shadow Brown (Women's)","Air Jordan",1300000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzYzNjcwL2NhOGNhOWIyNWI0MjNjYzA0YTc0ZTU5MmEzZDYzNjIzLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",1815000.0,28.37
327,"Adidas Samba OG White Halo Blue Gum (Women's)","Adidas",1350000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzc4MjExL2VlMmUyY2U0NDU3MmQ0MTEwYTA2OGM3NDJjMzU2ZjMyLnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",NULL,NULL
328,"Nike Space Hippie 04 Grey Volt (Women's)","Nike",2500000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzg1OTIvOGE3Yjg4N2YwOTM0MTE1OTU0NzM3MzNjYzVlZDA2N2EucG5nIiwiZWRpdHMiOnsicmVzaXplIjp7IndpZHRoIjo0MDB9fX0=",NULL,NULL
329,"On The Roger Pro 2 All White (Women's)","ON Running",5000000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzEzMjYyNC80NmZkNjk5YWY5YjZmMjQyNWU0NDZmYjUyNzI4NWU2OC5wbmciLCJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjQwMH19fQ==",NULL,NULL
330,"Nike Air Max 90 Tan Coconut Milk (Women's)","Nike",800000.0,"https://cdn-old.kickavenue.com/eyJidWNrZXQiOiJraWNrYXZlbnVlLWFzc2V0cyIsImtleSI6InByb2R1Y3RzLzk4MTg2L2Q1MTA2MjNiMjA1ODJjOWI5MWVmZTc4ZTFmYjVmMzI3LnBuZyIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NDAwfX19",2145000.0,62.7
